indNames,01_GIFT,02_GIFTff,03_BEST,04_ExCEL,05_Molobicus,06_NileXMoss,07_Abbassa_10,08_Chitralada,09_FaST,10_Mossambicus,GENOGain,RIA1,Similarity,pop,country
Q1-48,2.25E-249,1.29E-227,5.07E-244,4.87E-241,3.58E-16,3.18E-128,2.69166129580758e-310,2.49E-216,0,1,0,0,10_Mossambicus,HH_012,Unspecified
Q1-480,2.24E-241,9.93E-222,6.06E-234,5.51E-234,6.73E-13,1.11E-118,2.87E-304,2.13E-209,0,1,0,0,10_Mossambicus,HH_085,Unspecified
Q1-481,7.32E-242,1.20E-222,7.66E-242,5.88E-235,1.11E-14,4.36E-119,1.66E-302,4.04E-209,0,1,0,0,10_Mossambicus,HH_018,Unspecified
Q1-486,8.92E-244,3.20E-226,2.43E-238,3.20E-239,2.65E-09,9.96E-125,8.20E-304,9.12E-219,0,0.999999997,0,0,10_Mossambicus,HH_029,Unspecified
Q1-49,2.93E-231,1.55E-208,1.22E-223,2.42E-223,1.52E-05,2.58E-111,1.29E-297,5.04E-201,0,0.999984816,0,0,10_Mossambicus,HH_028,Unspecified
Q1-491,5.47E-158,5.90E-144,1.55E-198,3.83E-162,4.37E-206,6.91E-153,2.22E-210,9.65E-147,4.43E-264,9.23E-277,6.08E-26,1,RIA1,HH_004,Unspecified
Q1-493,1.91E-238,1.85E-217,3.81E-232,6.68E-228,4.49E-08,1.66E-120,3.85E-295,5.98E-207,0,0.999999955,0,0,10_Mossambicus,HH_078,Unspecified
Q1-496,1.31E-232,7.51E-212,1.02E-225,2.54E-225,0.970996819,1.57E-115,3.02E-295,1.03E-200,0,0.029003181,0,0,05_Molobicus,HH_033,Unspecified
Q1-498,1.27E-250,2.43E-227,1.72E-238,4.94E-233,3.32E-12,8.21E-123,7.05E-299,3.73E-217,0,1,0,0,10_Mossambicus,HH_052,Unspecified
Q1-499,3.37E-247,2.70E-225,4.82E-235,3.82E-233,4.12E-08,5.65E-120,4.19E-303,4.43E-217,0,0.999999959,0,0,10_Mossambicus,HH_059,Unspecified
Q1-5,1.59E-240,2.51E-221,2.79E-233,2.07E-231,3.95E-11,1.01E-122,6.17E-301,2.17E-209,0,1,0,0,10_Mossambicus,HH_011,Unspecified
Q1-50,7.95E-148,9.15E-139,1.46E-204,3.79E-159,2.45E-220,1.86E-146,4.87E-200,1.64E-140,2.41E-273,3.20E-271,1.36E-20,1,RIA1,HH_004,Unspecified
Q1-52,7.34E-149,1.22E-135,4.93E-206,5.54E-157,2.15E-222,2.29E-152,2.01E-207,3.68E-150,1.53E-268,2.00E-278,1.26E-19,1,RIA1,HH_009,Unspecified
Q1-522,7.05E-146,3.57E-138,1.09E-197,4.84E-156,1.64E-213,1.63E-136,3.77E-151,2.76E-139,2.01E-262,9.11E-258,9.05E-16,1,RIA1,HH_039,Unspecified
Q1-524,1.58E-96,2.24E-90,6.05E-142,1.49E-105,1.62E-154,4.20E-98,2.67E-154,3.52E-90,1.81E-228,7.45E-210,1.49E-19,1,RIA1,HH_043,Unspecified
Q1-56,2.08E-173,8.68E-167,1.29E-228,7.40E-182,1.22E-247,1.25E-172,9.20E-256,3.60E-174,2.08E-276,2.17E-306,3.00E-14,1,RIA1,HH_042,Unspecified
Q1-565,1.94E-136,2.28E-119,3.95E-184,2.39E-136,5.75E-197,2.94E-124,8.63E-160,4.46E-114,8.75E-238,8.95E-237,1.95E-20,1,RIA1,HH_039,Unspecified
Q1-60,1.16E-250,6.91E-230,6.66E-239,5.08E-238,4.65E-12,5.92E-123,3.83E-303,4.77E-215,0,1,0,0,10_Mossambicus,HH_019,Unspecified
Q1-612,1.13E-136,1.64E-129,1.34E-195,5.77E-143,2.35E-212,9.46E-129,3.37E-148,2.88E-127,9.01E-230,3.16E-252,4.25E-18,1,RIA1,HH_039,Unspecified
Q1-615,1.57E-144,3.76E-133,9.50E-190,1.30E-149,6.66E-206,3.35E-148,1.10E-198,8.02E-142,1.73E-267,4.31E-268,1.50E-13,1,RIA1,HH_043,Unspecified
Q1-62,2.92E-246,1.22E-226,2.39E-236,6.47E-238,1.03E-18,4.34E-119,0.00E+00,3.00E-225,0,1,0,0,10_Mossambicus,HH_027,Unspecified
Q1-627,1.16E-154,5.37E-145,6.95E-208,2.82E-166,6.73E-213,9.49E-152,3.48E-216,1.73E-146,2.83E-272,3.07E-273,3.79E-17,1,RIA1,HH_043,Unspecified
Q1-63,6.41E-209,2.43E-201,4.00E-266,7.08E-226,7.42E-295,5.57E-215,4.26E-298,6.56E-221,0,0,1.09E-24,1,RIA1,HH_006,Unspecified
Q1-64,1.76E-236,3.04E-217,4.85E-232,1.34E-228,2.53E-08,1.75E-116,4.06E-301,1.39E-206,0,0.999999975,0,0,10_Mossambicus,HH_025,Unspecified
Q1-643,1.28E-56,1.18E-33,5.14E-07,1.33E-37,5.56E-12,0.999999486,1.29E-125,8.71E-46,6.09E-165,5.12E-20,3.74E-127,4.19E-114,06_NileXMoss,HH_036,Unspecified
Q1-645,1.65E-114,2.65E-104,7.91E-150,8.07E-113,7.00E-160,6.51E-105,8.51E-198,2.98E-107,3.64E-231,1.32E-201,1.09E-16,1,RIA1,HH_044,Unspecified
Q1-66,3.29E-246,1.91E-226,1.17E-238,4.97E-235,1.13E-09,2.00E-124,6.66E-307,7.95E-217,0,0.999999999,0,0,10_Mossambicus,HH_025,Unspecified
Q1-664,1.09E-126,1.22E-114,1.52E-164,1.73E-137,8.24E-189,1.03E-115,3.99E-192,6.67E-126,6.27E-247,1.36E-225,2.12E-17,1,RIA1,HH_037,Unspecified
Q1-67,6.04E-245,4.88E-228,4.33E-240,5.73E-240,5.17E-10,3.12E-124,9.20E-305,9.42E-218,0,0.999999999,0,0,10_Mossambicus,HH_024,Unspecified
Q1-68,5.81E-253,1.04E-234,1.80E-251,1.40E-243,6.41E-20,7.07E-129,6.69365142533255e-312,2.30E-224,0,1,0,0,10_Mossambicus,HH_026,Unspecified
Q1-689,2.17E-238,1.52E-215,5.91E-232,3.07E-227,0.008374689,2.51E-114,7.40E-289,1.46E-203,0,0.991625311,0,0,10_Mossambicus,HH_044,Unspecified
Q1-690,7.69E-124,2.19E-110,2.42E-164,7.63E-116,1.08E-180,9.80E-112,1.14E-145,1.51E-111,7.65E-197,2.58E-228,2.62E-10,1,RIA1,HH_036,Unspecified
Q1-696,6.79E-146,2.93E-138,1.46E-199,1.34E-159,4.01E-203,3.43E-133,8.20E-153,5.23E-141,1.05E-273,5.05E-252,7.40E-19,1,RIA1,HH_037,Unspecified
Q1-705,1.31E-181,5.05E-167,2.45E-232,2.28E-189,8.01E-249,5.46E-171,1.19E-213,5.25E-175,2.38E-299,7.81E-299,1.12E-16,1,RIA1,HH_037,Unspecified
Q1-707,1.58E-153,2.09E-140,2.09E-203,1.68E-164,2.65E-205,6.98E-144,6.10E-226,2.99E-162,1.08E-258,5.74E-256,2.58E-20,1,RIA1,HH_045,Unspecified
Q1-71,1.94E-241,3.48E-223,6.81E-231,2.32E-234,7.79E-11,1.01E-122,1.38814618084418e-311,3.72E-216,0,1,0,0,10_Mossambicus,HH_013,Unspecified
Q1-711,3.62E-158,7.07E-148,4.58E-205,5.32E-168,7.40E-216,1.02E-148,9.02E-217,3.87E-158,9.30E-275,1.01E-273,3.49E-15,1,RIA1,HH_046,Unspecified
Q1-715,3.49E-115,1.13E-96,4.79E-40,1.16E-86,1.66E-156,6.29E-97,2.25E-200,1.70E-122,6.58E-208,7.37E-188,9.02E-17,1,RIA1,HH_047,Unspecified
Q1-717,2.02E-158,1.36E-144,7.98E-204,4.49E-160,4.06E-228,2.96E-149,6.29E-177,1.25E-152,2.91E-254,4.02E-276,2.10E-16,1,RIA1,HH_039,Unspecified
Q1-718,2.83E-93,9.73E-67,1.20E-07,5.02E-50,6.55E-135,4.75E-77,1.40E-168,1.65E-90,1.47E-176,3.90E-172,4.66E-22,0.99999988,RIA1,HH_047,Unspecified
Q1-719,1.63E-165,4.50E-159,1.42E-224,2.99E-184,4.49E-252,1.43E-170,2.28E-229,1.09E-170,3.97E-282,1.82E-301,2.41E-16,1,RIA1,HH_044,Unspecified
Q1-720,4.53E-116,6.23E-98,1.06E-122,6.99E-106,0.873729663,6.81E-37,2.28E-176,4.65E-87,2.06E-250,0.126270337,1.91E-261,3.04E-255,05_Molobicus,HH_035,Unspecified
Q1-723,1.69E-58,2.37E-38,1,6.96E-38,1.60E-51,3.68E-25,4.88E-131,1.80E-51,2.23E-157,7.01E-62,1.89E-100,2.07E-91,03_BEST,HH_036,Unspecified
Q1-728,4.60E-172,1.25E-164,7.44E-229,3.49E-186,2.73E-255,2.62E-176,2.17E-248,3.33E-178,3.17E-288,9.47E-307,1.02E-17,1,RIA1,HH_044,Unspecified
Q1-730,1.87E-108,7.71E-88,6.53E-45,1.32E-83,1.47E-161,6.64E-98,3.10E-191,1.42E-109,3.75E-206,1.69E-195,5.59E-20,1,RIA1,HH_040,Unspecified
Q1-734,1.80E-182,7.84E-164,1.63E-171,6.96E-174,2.32E-19,1.16E-75,6.39E-232,5.23E-157,7.20E-306,1,0,0,10_Mossambicus,HH_035,Unspecified
Q1-736,3.94E-135,2.09E-115,2.53E-106,7.74E-122,1.57E-185,5.90E-123,6.06E-222,7.49E-138,6.69E-257,1.49E-226,1.53E-18,1,RIA1,HH_040,Unspecified
Q1-746,1.33E-123,4.68E-110,1.70E-173,2.91E-131,1.78E-188,4.19E-124,1.67E-194,1.47E-114,2.09E-239,1.81E-250,5.28E-27,1,RIA1,HH_045,Unspecified
Q1-747,4.40E-100,1.32E-73,0.99999988,2.45E-57,1.31E-136,4.29E-79,5.84E-178,4.96E-96,1.15E-195,2.08E-167,4.80E-30,1.20E-07,03_BEST,HH_047,Unspecified
Q1-748,7.49E-124,2.51E-98,4.13E-100,1.31E-101,1.80E-162,1.22E-102,1.57E-200,4.13E-118,1.09E-235,7.98E-205,9.10E-25,1,RIA1,HH_040,Unspecified
Q1-749,3.18E-120,7.43E-109,2.31E-141,4.70E-131,1.02E-179,1.48E-111,4.37E-179,2.50E-119,4.06E-236,8.90E-217,1.21E-13,1,RIA1,HH_036,Unspecified
Q1-75,7.75E-229,4.49E-208,9.52E-225,5.85E-226,0.999999999,3.93E-119,1.13E-284,5.55E-198,0,1.04E-09,0,0,05_Molobicus,HH_034,Unspecified
Q1-752,2.51E-179,2.07E-165,4.10E-225,1.71E-189,5.80E-243,1.11E-173,1.13E-237,2.66E-180,4.04E-301,1.04E-300,4.94E-20,1,RIA1,HH_037,Unspecified
Q1-753,9.34E-97,4.34E-76,2.60E-18,1.41E-71,1.91E-144,8.28E-87,6.83E-192,6.04E-100,4.51E-210,1.97E-183,7.30E-21,1,RIA1,HH_047,Unspecified
Q1-755,2.95E-135,5.10E-125,2.90E-188,1.53E-146,9.44E-190,8.56E-127,1.56E-182,2.67E-136,4.63E-262,3.58E-240,4.16E-18,1,RIA1,HH_046,Unspecified
Q1-758,2.65E-155,2.07E-145,3.96E-205,5.80E-159,2.42E-226,8.00E-149,8.77E-205,8.68E-155,5.78E-261,4.42E-275,1.10E-22,1,RIA1,HH_046,Unspecified
Q1-759,4.27E-148,6.00E-138,8.07E-195,1.32E-162,2.86E-212,2.27E-141,1.10E-221,1.86E-146,6.83E-283,8.82E-261,3.89E-21,1,RIA1,HH_046,Unspecified
Q1-76,2.61E-250,1.49E-229,1.60E-242,2.25E-241,3.06E-12,5.14E-125,3.33085541989196e-312,3.27E-216,0,1,0,0,10_Mossambicus,HH_014,Unspecified
Q1-760,1.25E-152,1.63E-143,1.69E-199,3.34E-167,6.37E-223,3.93E-154,4.03E-238,1.50E-159,8.73E-281,5.04E-277,1.20E-19,1,RIA1,HH_045,Unspecified
Q1-764,1.82E-67,2.25E-57,1.39E-97,1.26E-71,1,6.28E-20,1.07E-115,1.16E-57,1.70E-180,4.92E-34,2.85E-134,2.29E-126,05_Molobicus,HH_037,Unspecified
Q1-765,4.27E-180,1.24E-169,5.61E-217,6.05E-193,4.33E-256,7.78E-176,5.46E-238,6.47E-179,6.62293192467676e-311,4.79E-305,1.01E-18,1,RIA1,HH_043,Unspecified
Q1-766,2.57E-156,3.36E-145,2.74E-208,2.78E-168,6.00E-223,7.24E-156,5.72E-225,1.28E-154,3.65E-287,6.34E-281,9.09E-22,1,RIA1,HH_044,Unspecified
Q1-769,1.10E-252,5.17E-231,3.16E-242,7.93E-242,4.50E-20,4.32E-125,1.13238219857665e-312,1.11E-218,0,1,0,0,10_Mossambicus,HH_039,Unspecified
Q1-78,6.03E-148,1.72E-137,7.00E-194,4.29E-154,2.27E-218,4.40E-141,6.53E-182,1.32E-134,6.13E-256,4.42E-265,8.05E-19,1,RIA1,HH_016,Unspecified
Q1-783,5.34E-182,3.00E-167,3.22E-238,9.19E-192,7.88E-265,9.37E-185,3.54E-253,1.49E-169,8.71E-305,1.29483059460847e-316,5.34E-33,1,RIA1,HH_045,Unspecified
Q1-785,2.34E-130,4.91E-106,1,1.27E-84,1.13E-157,2.13E-110,9.46E-227,3.42E-132,4.99E-210,1.23E-192,2.77E-79,3.03E-63,03_BEST,HH_047,Unspecified
Q1-788,2.24E-144,6.29E-132,3.61E-193,1.67E-152,1.02E-221,1.19E-142,2.62E-175,8.44E-137,1.52E-254,3.40E-264,1.40E-21,1,RIA1,HH_031,Unspecified
Q1-79,7.25E-118,2.94E-107,3.58E-154,1.32E-128,1.68E-170,3.07E-110,9.96E-158,2.71E-108,1.07E-244,7.79E-217,1.42E-17,1,RIA1,HH_017,Unspecified
Q1-790,6.41E-161,3.39E-149,2.04E-198,1.07E-165,3.06E-214,4.00E-150,3.67E-220,2.07E-151,1.75E-262,1.75E-272,1.86E-18,1,RIA1,HH_046,Unspecified
Q1-791,1.37E-145,4.58E-140,2.53E-205,8.76E-165,7.69E-209,2.70E-143,2.77E-215,2.19E-144,2.06E-269,4.25E-258,7.69E-20,1,RIA1,HH_043,Unspecified
Q1-792,4.32E-161,7.95E-146,4.30E-200,1.32E-170,3.33E-213,1.93E-147,3.93E-221,5.20E-150,2.15E-277,4.95E-267,2.44E-23,1,RIA1,HH_045,Unspecified
Q1-797,1.39E-52,9.96E-35,1,9.94E-38,1.57E-51,2.59E-26,1.09E-125,1.47E-49,2.24E-158,2.06E-64,5.31E-105,8.24E-95,03_BEST,HH_036,Unspecified
Q1-8,2.01E-230,1.28E-208,9.28E-228,6.37E-220,0.241318324,5.88E-113,5.71E-288,2.13E-196,0,0.758681676,0,0,10_Mossambicus,HH_025,Unspecified
Q1-80,8.78E-220,3.21E-198,1.02E-215,4.81E-209,0.320580418,8.97E-103,1.57E-278,2.28E-192,0,0.679419582,0,0,10_Mossambicus,HH_012,Unspecified
Q1-81,1.95E-184,2.51E-171,1.01E-242,1.36E-201,2.47E-269,9.28E-189,9.89E-264,8.44E-191,1.279728835858e-318,1.95080184903128e-316,1.34E-22,1,RIA1,HH_038,Unspecified
Q1-84,3.87E-254,5.78E-234,1.18E-243,4.16E-245,4.09E-13,2.05E-128,9.67425516432368e-312,2.81E-220,0,1,0,0,10_Mossambicus,HH_029,Unspecified
Q1-86,3.86E-240,1.27E-221,2.01E-235,6.87E-232,2.50E-10,2.68E-120,4.84E-301,4.65E-209,0,1,0,0,10_Mossambicus,HH_034,Unspecified
Q1-87,2.22E-186,9.56E-185,8.27E-259,6.14E-209,8.18E-283,3.33E-202,1.27E-276,1.80E-209,9.78744044411509e-321,0,7.52E-27,1,RIA1,HH_005,Unspecified
Q1-88,7.95E-175,4.08E-172,4.06E-234,5.63E-194,5.56E-259,7.37E-180,7.93E-247,7.78E-179,1.95E-265,1.67455787354991e-314,8.41E-14,1,RIA1,HH_041,Unspecified
Q1-9,2.76E-220,1.33E-204,5.07E-211,3.46E-212,1.27E-10,1.67E-105,3.72E-287,1.58E-192,0,1,0,0,10_Mossambicus,HH_027,Unspecified
Q1-90,1.49E-126,8.89E-105,1.47E-129,1.46E-114,0.999999625,5.94E-44,8.18E-169,3.12E-104,2.54E-248,3.75E-07,1.64E-260,2.01E-258,05_Molobicus,HH_008,Unspecified
Q1-91,2.74E-224,7.04E-206,5.35E-220,3.18E-213,0.999460296,6.41E-111,7.18E-281,1.26E-193,0,0.000539704,0,0,05_Molobicus,HH_034,Unspecified
Q1-92,2.73E-247,4.44E-228,1.32E-235,1.35E-237,9.73E-13,3.37E-122,1.01E-305,4.49E-218,0,1,0,0,10_Mossambicus,HH_030,Unspecified
Q1-94,8.57E-236,7.30E-218,1.51E-231,4.48E-230,1.50E-09,5.71E-118,5.52E-306,2.04E-207,0,0.999999998,0,0,10_Mossambicus,HH_018,Unspecified
Q1-95,3.89E-154,1.18E-155,3.89E-219,3.14E-177,2.48E-250,2.51E-168,5.30E-241,1.27E-165,2.19E-255,8.48E-303,1.36E-07,0.999999864,RIA1,HH_041,Unspecified
Q1-96,2.29E-249,4.36E-228,2.75E-238,1.30E-235,3.50E-13,6.67E-127,3.10E-306,1.88E-214,0,1,0,0,10_Mossambicus,HH_011,Unspecified
Q1-98,8.00E-227,5.28E-208,4.12E-223,4.35E-216,0.996722338,2.38E-116,5.86E-278,5.43E-193,0,0.003277662,0,0,05_Molobicus,HH_013,Unspecified
Q2-501,1.89E-245,2.06E-227,2.90E-237,2.44E-237,5.42E-12,5.98E-124,1.36E-307,2.81E-215,0,1,0,0,10_Mossambicus,HH_066,Unspecified
Q2-504,3.83E-240,1.54E-218,1.24E-231,5.41E-230,1.43E-13,4.97E-118,1.74E-291,3.59E-205,0,1,0,0,10_Mossambicus,HH_072,Unspecified
Q2-505,4.30E-253,3.69E-234,2.87E-246,2.48E-245,3.36E-20,4.39E-127,1.14804591136243e-313,4.04E-224,0,1,0,0,10_Mossambicus,HH_092,Unspecified
Q2-507,1.01E-237,5.84E-216,3.12E-227,1.65E-228,5.35E-06,5.26E-117,1.28E-298,6.83E-206,0,0.999994648,0,0,10_Mossambicus,HH_069,Unspecified
Q2-509,1.23E-53,5.96E-34,1,1.72E-37,4.99E-53,2.64E-26,2.66E-127,4.96E-50,4.12E-155,1.12E-67,2.92E-90,7.34E-81,03_BEST,HH_083,Unspecified
Q2-510,2.06E-205,1.82E-186,9.24E-208,9.28E-200,7.64E-09,4.77E-93,7.78E-257,5.02E-171,0,0.999999992,0,0,10_Mossambicus,HH_055,Unspecified
Q2-511,1.67E-240,8.45E-219,1.25E-234,1.05E-228,1.34E-16,4.10E-121,1.35E-294,6.19E-212,0,1,0,0,10_Mossambicus,HH_065,Unspecified
Q2-513,1.06E-236,2.25E-217,3.25E-233,1.21E-224,0.000592673,5.99E-118,2.20E-284,2.29E-208,0,0.999407327,0,0,10_Mossambicus,HH_093,Unspecified
Q2-514,1.22E-247,5.04E-225,2.42E-234,4.99E-234,0.000226008,2.57E-122,2.75E-302,1.02E-212,0,0.999773992,0,0,10_Mossambicus,HH_076,Unspecified
Q2-518,1.63E-246,6.39E-226,2.53E-235,3.97E-234,1.33E-07,3.12E-124,6.64842343559886e-310,3.75E-215,0,0.999999867,0,0,10_Mossambicus,HH_081,Unspecified
Q2-520,2.15E-250,3.27E-228,8.63E-238,1.83E-234,5.31E-13,3.18E-122,1.44E-297,5.37E-220,0,1,0,0,10_Mossambicus,HH_071,Unspecified
Q2-525,1.52E-249,1.10E-227,9.89E-239,9.99E-239,4.50E-07,3.85E-128,6.51040926052973e-312,6.41E-218,0,0.99999955,0,0,10_Mossambicus,HH_059,Unspecified
Q2-527,4.06E-255,4.25E-235,1.18E-244,2.00E-244,3.98E-20,1.12E-129,1.11306106339609e-314,1.30E-222,0,1,0,0,10_Mossambicus,HH_103,Unspecified
Q2-528,6.07E-243,1.36E-222,2.30E-232,6.17E-229,1.23E-06,7.75E-126,1.09E-305,2.53E-211,0,0.999998772,0,0,10_Mossambicus,HH_086,Unspecified
Q2-530,3.43E-248,2.38E-227,6.85E-233,4.97E-234,2.55E-06,8.24E-126,1.31E-305,9.69E-220,0,0.999997453,0,0,10_Mossambicus,HH_104,Unspecified
Q2-532,1.14E-237,8.68E-220,6.22E-227,1.24E-227,0.009973421,2.65E-121,2.00E-295,1.73E-209,0,0.990026579,0,0,10_Mossambicus,HH_077,Unspecified
Q2-538,2.41E-165,5.15E-157,3.54E-222,3.94E-175,1.16E-224,2.42E-158,5.59E-222,3.55E-168,8.85E-290,7.78E-279,6.12E-17,1,RIA1,HH_064,Unspecified
Q2-539,3.85E-163,2.02E-154,1.16E-203,3.49E-173,1.35E-240,1.70E-162,1.94E-204,3.20E-156,2.76E-271,1.31E-287,2.14E-24,1,RIA1,HH_091,Unspecified
Q2-543,5.06E-254,6.20E-234,1.35E-241,1.75E-244,1.02E-16,9.09E-127,3.37708800037881e-310,4.60E-221,0,1,0,0,10_Mossambicus,HH_058,Unspecified
Q2-549,1.08E-189,2.50E-181,3.89E-248,2.48E-200,2.10E-276,1.97E-197,9.21E-273,8.23E-201,1.14997929220975e-316,0,7.46E-27,1,RIA1,HH_082,Unspecified
Q2-554,2.78E-245,2.32E-224,1.64E-235,2.64E-235,6.55E-06,1.92E-123,5.77E-300,2.39E-214,0,0.999993447,0,0,10_Mossambicus,HH_102,Unspecified
Q2-556,2.38E-246,9.93E-224,4.87E-237,9.93E-235,5.59E-08,9.18E-125,2.65E-307,3.15E-217,0,0.999999944,0,0,10_Mossambicus,HH_060,Unspecified
Q2-561,1.97E-232,5.06E-211,3.00E-229,2.00E-226,3.01E-08,6.76E-116,8.75E-284,3.77E-204,0,0.99999997,0,0,10_Mossambicus,HH_071,Unspecified
Q2-565,7.30E-255,1.40E-234,2.61E-248,1.20E-243,5.09E-13,3.36E-129,5.57047953062129e-315,2.29E-221,0,1,0,0,10_Mossambicus,HH_103,Unspecified
Q2-570,1.52E-233,1.22E-209,3.68E-221,1.20E-221,0.000876972,6.85E-116,5.73E-286,6.61E-200,0,0.999123028,0,0,10_Mossambicus,HH_073,Unspecified
Q2-575,1.67E-248,1.07E-223,2.13E-229,3.88E-231,0.000204622,3.10E-122,9.58E-301,1.14E-212,0,0.999795378,0,0,10_Mossambicus,HH_051,Unspecified
Q2-577,1.31E-253,1.05E-231,2.16E-244,7.32E-240,1.71E-14,1.77E-127,7.29E-307,3.03E-222,0,1,0,0,10_Mossambicus,HH_081,Unspecified
Q2-579,1.95E-225,3.84E-206,2.04E-221,7.92E-215,0.019719898,4.01E-113,1.83E-287,5.75E-195,0,0.980280102,0,0,10_Mossambicus,HH_101,Unspecified
Q2-580,1.38E-244,2.41E-223,2.68E-229,3.06E-231,2.33E-07,5.04E-123,1.81E-293,1.79E-212,0,0.999999767,0,0,10_Mossambicus,HH_067,Unspecified
Q2-590,3.86E-205,2.83E-187,4.89E-210,8.44E-202,0.997491082,1.06E-98,2.30E-278,4.76E-180,0,0.002508918,0,0,05_Molobicus,HH_080,Unspecified
Q2-592,5.39E-241,1.01E-218,2.51E-231,3.36E-231,3.14E-05,3.94E-118,1.04E-292,3.84E-211,0,0.999968608,0,0,10_Mossambicus,HH_053,Unspecified
Q2-594,5.56E-247,3.81E-226,2.67E-247,1.29E-238,2.74E-11,2.05E-123,5.54E-303,8.95E-215,0,1,0,0,10_Mossambicus,HH_097,Unspecified
Q2-596,3.67E-239,7.20E-219,1.56E-234,2.50E-228,0.361615122,2.37E-115,3.15E-295,6.21E-209,0,0.638384878,0,0,10_Mossambicus,HH_080,Unspecified
Q2-598,3.16E-235,9.17E-211,1.92E-227,5.49E-217,0.011889986,5.89E-116,9.23E-277,1.38E-202,0,0.988110014,0,0,10_Mossambicus,HH_093,Unspecified
Q2-604,1.20E-231,2.37E-210,7.55E-227,1.24E-221,1.52E-06,5.61E-114,7.70E-290,1.54E-202,0,0.999998479,0,0,10_Mossambicus,HH_078,Unspecified
Q2-612,5.23E-245,2.28E-225,1.88E-241,6.37E-239,2.56E-10,1.25E-123,2.75E-306,4.13E-213,0,1,0,0,10_Mossambicus,HH_077,Unspecified
Q2-618,5.89E-250,9.07E-229,5.77E-238,1.31E-239,4.89E-12,1.14E-126,2.22851693969757e-310,3.57E-220,0,1,0,0,10_Mossambicus,HH_099,Unspecified
Q2-620,4.86E-239,1.03E-219,1.93E-232,6.86E-230,4.81E-10,6.60E-120,9.77E-303,7.55E-212,0,1,0,0,10_Mossambicus,HH_097,Unspecified
Q2-621,1.52E-231,4.04E-214,1.60E-231,2.00E-223,1,1.44E-116,2.15E-286,2.30E-203,0,3.77E-10,0,0,05_Molobicus,HH_074,Unspecified
Q2-622,3.46E-239,4.23E-218,3.10E-232,1.44E-229,0.60554301,3.25E-121,7.00E-292,7.97E-213,0,0.39445699,0,0,05_Molobicus,HH_079,Unspecified
Q2-626,2.20E-248,7.62E-226,4.32E-238,3.75E-235,3.94E-09,9.75E-126,1.38E-305,7.66E-216,0,0.999999996,0,0,10_Mossambicus,HH_068,Unspecified
Q2-629,3.01E-245,2.37E-225,1.46E-234,7.32E-232,1.10E-09,4.61E-118,1.47E-297,1.99E-217,0,0.999999999,0,0,10_Mossambicus,HH_059,Unspecified
Q2-631,6.68E-236,7.93E-220,7.03E-229,3.30E-230,4.39E-07,1.46E-119,5.31E-298,4.09E-211,0,0.999999561,0,0,10_Mossambicus,HH_077,Unspecified
Q2-632,5.02E-177,7.70E-174,2.72E-232,4.09E-189,5.43E-269,1.54E-184,1.32E-251,5.08E-186,1.25E-282,9.23902757723131e-322,2.75E-10,1,RIA1,HH_082,Unspecified
Q2-640,1.95E-242,1.66E-222,6.17E-234,3.78E-231,5.31E-11,1.68E-118,6.27E-298,2.72E-210,0,1,0,0,10_Mossambicus,HH_100,Unspecified
Q2-644,1.65E-240,1.10E-220,5.74E-230,9.57E-230,1.01E-17,5.14E-123,1.79E-301,1.01E-209,0,1,0,0,10_Mossambicus,HH_058,Unspecified
Q2-646,1.40E-176,1.70E-175,2.38E-244,5.23E-202,7.86E-265,1.07E-189,1.42E-273,2.38E-194,5.3103218841318e-311,1.64469512844093e-319,4.81E-13,1,RIA1,HH_064,Unspecified
Q2-650,1.43E-251,8.43E-230,1.06E-239,6.03E-239,2.05E-19,5.46E-126,6.97991505272127e-311,5.39E-217,0,1,0,0,10_Mossambicus,HH_095,Unspecified
Q2-653,9.09E-258,1.17E-236,2.90E-246,2.53E-245,3.12E-13,1.86E-130,5.5110651278491e-318,6.38E-227,0,1,0,0,10_Mossambicus,HH_051,Unspecified
Q2-654,2.85E-235,7.97E-215,5.02E-229,1.32E-223,0.377423382,2.77E-118,1.89E-298,2.08E-204,0,0.622576618,0,0,10_Mossambicus,HH_060,Unspecified
Q2-664,2.19E-233,6.70E-210,2.86E-226,5.24E-217,1,7.93E-119,3.11E-279,1.03E-198,0,9.71E-12,0,0,05_Molobicus,HH_087,Unspecified
Q2-676,1.61E-238,8.14E-219,2.97E-230,8.17E-228,6.15E-10,2.39E-116,1.69E-300,1.61E-208,0,0.999999999,0,0,10_Mossambicus,HH_068,Unspecified
Q2-677,1.34E-245,5.21E-226,8.10E-237,3.57E-234,2.52E-05,3.12E-122,2.98E-302,1.51E-213,0,0.999974811,0,0,10_Mossambicus,HH_071,Unspecified
Q2-678,1.34E-206,3.65E-200,7.47E-276,1.11E-230,9.17E-304,8.72E-218,1.57E-306,7.91E-222,0,0,1.52E-24,1,RIA1,HH_084,Unspecified
Q2-681,4.01E-238,2.47E-216,3.59E-226,5.24E-227,6.58E-11,4.58E-120,2.58E-298,7.75E-205,0,1,0,0,10_Mossambicus,HH_099,Unspecified
Q2-684,5.99E-246,2.08E-225,1.22E-231,2.52E-231,1.01E-17,9.74E-118,1.35E-296,1.97E-209,0,1,0,0,10_Mossambicus,HH_095,Unspecified
